,transcript,filtered_common_ground,cosine_similarity,true_common_ground
3478,"try purple block , green block","blue = 50, green = 40, purple = 20, red = 40",tensor([[0.0116]]),<m> yellow > blue + green + red </m>
3479,"try purple block , green block","blue = 50, green = 40, purple = 30, red = 40",tensor([[0.0115]]),<m> yellow > blue + green + red </m>
3480,"try purple block , green block","blue = 50, green = 40, purple = 40, red = 40",tensor([[0.0093]]),<m> yellow > blue + green + red </m>
3481,"try purple block , green block","blue = 50, green = 40, purple = 50, red = 40",tensor([[0.0085]]),<m> yellow > blue + green + red </m>
3482,"try purple block , green block","blue = 50, green = 40, red = 40, yellow = 10",tensor([[0.0129]]),<m> yellow > blue + green + red </m>
3483,"try purple block , green block","blue = 50, green = 40, red = 40, yellow = 20",tensor([[0.0145]]),<m> yellow > blue + green + red </m>
3484,"try purple block , green block","blue = 50, green = 40, red = 40, yellow = 30",tensor([[0.0171]]),<m> yellow > blue + green + red </m>
3485,"try purple block , green block","blue = 50, green = 40, red = 40, yellow = 40",tensor([[0.0149]]),<m> yellow > blue + green + red </m>
3486,"try purple block , green block","blue = 50, green = 40, red = 40, yellow = 50",tensor([[0.0102]]),<m> yellow > blue + green + red </m>
3487,"try purple block , green block","blue = 50, green = 50, purple = 10, red = 40",tensor([[0.0090]]),<m> yellow > blue + green + red </m>
3488,"try purple block , green block","blue = 50, green = 50, purple = 20, red = 40",tensor([[0.0103]]),<m> yellow > blue + green + red </m>
3489,"try purple block , green block","blue = 50, green = 50, purple = 30, red = 40",tensor([[0.0114]]),<m> yellow > blue + green + red </m>
3490,"try purple block , green block","blue = 50, green = 50, purple = 40, red = 40",tensor([[0.0088]]),<m> yellow > blue + green + red </m>
3491,"try purple block , green block","blue = 50, green = 50, purple = 50, red = 40",tensor([[0.0095]]),<m> yellow > blue + green + red </m>
3492,"try purple block , green block","blue = 50, green = 50, red = 40, yellow = 10",tensor([[0.0123]]),<m> yellow > blue + green + red </m>
3493,"try purple block , green block","blue = 50, green = 50, red = 40, yellow = 20",tensor([[0.0160]]),<m> yellow > blue + green + red </m>
3494,"try purple block , green block","blue = 50, green = 50, red = 40, yellow = 30",tensor([[0.0193]]),<m> yellow > blue + green + red </m>
3495,"try purple block , green block","blue = 50, green = 50, red = 40, yellow = 40",tensor([[0.0151]]),<m> yellow > blue + green + red </m>
3496,"try purple block , green block","blue = 50, green = 50, red = 40, yellow = 50",tensor([[0.0132]]),<m> yellow > blue + green + red </m>
3497,"try purple block , green block","blue = 50, purple = 10, red = 40, yellow = 10",tensor([[0.0092]]),<m> yellow > blue + green + red </m>
3498,"try purple block , green block","blue = 50, purple = 10, red = 40, yellow = 20",tensor([[0.0136]]),<m> yellow > blue + green + red </m>
3499,"try purple block , green block","blue = 50, purple = 10, red = 40, yellow = 30",tensor([[0.0170]]),<m> yellow > blue + green + red </m>
3500,"try purple block , green block","blue = 50, purple = 10, red = 40, yellow = 40",tensor([[0.0105]]),<m> yellow > blue + green + red </m>
3501,"try purple block , green block","blue = 50, purple = 10, red = 40, yellow = 50",tensor([[0.0113]]),<m> yellow > blue + green + red </m>
3502,"try purple block , green block","blue = 50, purple = 20, red = 40, yellow = 10",tensor([[0.0139]]),<m> yellow > blue + green + red </m>
3503,"try purple block , green block","blue = 50, purple = 20, red = 40, yellow = 20",tensor([[0.0131]]),<m> yellow > blue + green + red </m>
3504,"try purple block , green block","blue = 50, purple = 20, red = 40, yellow = 30",tensor([[0.0180]]),<m> yellow > blue + green + red </m>
3505,"try purple block , green block","blue = 50, purple = 20, red = 40, yellow = 40",tensor([[0.0150]]),<m> yellow > blue + green + red </m>
3506,"try purple block , green block","blue = 50, purple = 20, red = 40, yellow = 50",tensor([[0.0120]]),<m> yellow > blue + green + red </m>
3507,"try purple block , green block","blue = 50, purple = 30, red = 40, yellow = 10",tensor([[0.0140]]),<m> yellow > blue + green + red </m>
3508,"try purple block , green block","blue = 50, purple = 30, red = 40, yellow = 20",tensor([[0.0171]]),<m> yellow > blue + green + red </m>
3509,"try purple block , green block","blue = 50, purple = 30, red = 40, yellow = 30",tensor([[0.0151]]),<m> yellow > blue + green + red </m>
3510,"try purple block , green block","blue = 50, purple = 30, red = 40, yellow = 40",tensor([[0.0135]]),<m> yellow > blue + green + red </m>
3511,"try purple block , green block","blue = 50, purple = 30, red = 40, yellow = 50",tensor([[0.0120]]),<m> yellow > blue + green + red </m>
3512,"try purple block , green block","blue = 50, purple = 40, red = 40, yellow = 10",tensor([[0.0100]]),<m> yellow > blue + green + red </m>
3513,"try purple block , green block","blue = 50, purple = 40, red = 40, yellow = 20",tensor([[0.0111]]),<m> yellow > blue + green + red </m>
3514,"try purple block , green block","blue = 50, purple = 40, red = 40, yellow = 30",tensor([[0.0124]]),<m> yellow > blue + green + red </m>
3515,"try purple block , green block","blue = 50, purple = 40, red = 40, yellow = 40",tensor([[0.0109]]),<m> yellow > blue + green + red </m>
3516,"try purple block , green block","blue = 50, purple = 40, red = 40, yellow = 50",tensor([[0.0090]]),<m> yellow > blue + green + red </m>
3517,"try purple block , green block","blue = 50, purple = 50, red = 40, yellow = 10",tensor([[0.0112]]),<m> yellow > blue + green + red </m>
3518,"try purple block , green block","blue = 50, purple = 50, red = 40, yellow = 20",tensor([[0.0126]]),<m> yellow > blue + green + red </m>
3519,"try purple block , green block","blue = 50, purple = 50, red = 40, yellow = 30",tensor([[0.0147]]),<m> yellow > blue + green + red </m>
3520,"try purple block , green block","blue = 50, purple = 50, red = 40, yellow = 40",tensor([[0.0115]]),<m> yellow > blue + green + red </m>
3521,"try purple block , green block","blue = 50, purple = 50, red = 40, yellow = 50",tensor([[0.0113]]),<m> yellow > blue + green + red </m>
3522,"try purple block , green block","green = 10, purple = 10, red = 40, yellow = 10",tensor([[0.0074]]),<m> yellow > blue + green + red </m>
3523,"try purple block , green block","green = 10, purple = 10, red = 40, yellow = 20",tensor([[0.0067]]),<m> yellow > blue + green + red </m>
3524,"try purple block , green block","green = 10, purple = 10, red = 40, yellow = 30",tensor([[0.0068]]),<m> yellow > blue + green + red </m>
3525,"try purple block , green block","green = 10, purple = 10, red = 40, yellow = 40",tensor([[0.0075]]),<m> yellow > blue + green + red </m>
3526,"try purple block , green block","green = 10, purple = 10, red = 40, yellow = 50",tensor([[0.0071]]),<m> yellow > blue + green + red </m>
3527,"try purple block , green block","green = 10, purple = 20, red = 40, yellow = 10",tensor([[0.0070]]),<m> yellow > blue + green + red </m>
3528,"try purple block , green block","green = 10, purple = 20, red = 40, yellow = 20",tensor([[0.0076]]),<m> yellow > blue + green + red </m>
3529,"try purple block , green block","green = 10, purple = 20, red = 40, yellow = 30",tensor([[0.0100]]),<m> yellow > blue + green + red </m>
3530,"try purple block , green block","green = 10, purple = 20, red = 40, yellow = 40",tensor([[0.0076]]),<m> yellow > blue + green + red </m>
3531,"try purple block , green block","green = 10, purple = 20, red = 40, yellow = 50",tensor([[0.0121]]),<m> yellow > blue + green + red </m>
3532,"try purple block , green block","green = 10, purple = 30, red = 40, yellow = 10",tensor([[0.0071]]),<m> yellow > blue + green + red </m>
3533,"try purple block , green block","green = 10, purple = 30, red = 40, yellow = 20",tensor([[0.0086]]),<m> yellow > blue + green + red </m>
3534,"try purple block , green block","green = 10, purple = 30, red = 40, yellow = 30",tensor([[0.0077]]),<m> yellow > blue + green + red </m>
3535,"try purple block , green block","green = 10, purple = 30, red = 40, yellow = 40",tensor([[0.0074]]),<m> yellow > blue + green + red </m>
3536,"try purple block , green block","green = 10, purple = 30, red = 40, yellow = 50",tensor([[0.0114]]),<m> yellow > blue + green + red </m>
3537,"try purple block , green block","green = 10, purple = 40, red = 40, yellow = 10",tensor([[0.0074]]),<m> yellow > blue + green + red </m>
3538,"try purple block , green block","green = 10, purple = 40, red = 40, yellow = 20",tensor([[0.0067]]),<m> yellow > blue + green + red </m>
3539,"try purple block , green block","green = 10, purple = 40, red = 40, yellow = 30",tensor([[0.0075]]),<m> yellow > blue + green + red </m>
3540,"try purple block , green block","green = 10, purple = 40, red = 40, yellow = 40",tensor([[0.0064]]),<m> yellow > blue + green + red </m>
3541,"try purple block , green block","green = 10, purple = 40, red = 40, yellow = 50",tensor([[0.0079]]),<m> yellow > blue + green + red </m>
3542,"try purple block , green block","green = 10, purple = 50, red = 40, yellow = 10",tensor([[0.0063]]),<m> yellow > blue + green + red </m>
3543,"try purple block , green block","green = 10, purple = 50, red = 40, yellow = 20",tensor([[0.0099]]),<m> yellow > blue + green + red </m>
3544,"try purple block , green block","green = 10, purple = 50, red = 40, yellow = 30",tensor([[0.0135]]),<m> yellow > blue + green + red </m>
3545,"try purple block , green block","green = 10, purple = 50, red = 40, yellow = 40",tensor([[0.0089]]),<m> yellow > blue + green + red </m>
3546,"try purple block , green block","green = 10, purple = 50, red = 40, yellow = 50",tensor([[0.0099]]),<m> yellow > blue + green + red </m>
3547,"try purple block , green block","green = 20, purple = 10, red = 40, yellow = 10",tensor([[0.0063]]),<m> yellow > blue + green + red </m>
3548,"try purple block , green block","green = 20, purple = 10, red = 40, yellow = 20",tensor([[0.0069]]),<m> yellow > blue + green + red </m>
3549,"try purple block , green block","green = 20, purple = 10, red = 40, yellow = 30",tensor([[0.0102]]),<m> yellow > blue + green + red </m>
3550,"try purple block , green block","green = 20, purple = 10, red = 40, yellow = 40",tensor([[0.0079]]),<m> yellow > blue + green + red </m>
3551,"try purple block , green block","green = 20, purple = 10, red = 40, yellow = 50",tensor([[0.0130]]),<m> yellow > blue + green + red </m>
3552,"try purple block , green block","green = 20, purple = 20, red = 40, yellow = 10",tensor([[0.0067]]),<m> yellow > blue + green + red </m>
3553,"try purple block , green block","green = 20, purple = 20, red = 40, yellow = 20",tensor([[0.0063]]),<m> yellow > blue + green + red </m>
3554,"try purple block , green block","green = 20, purple = 20, red = 40, yellow = 30",tensor([[0.0092]]),<m> yellow > blue + green + red </m>
3555,"try purple block , green block","green = 20, purple = 20, red = 40, yellow = 40",tensor([[0.0065]]),<m> yellow > blue + green + red </m>
3556,"try purple block , green block","green = 20, purple = 20, red = 40, yellow = 50",tensor([[0.0097]]),<m> yellow > blue + green + red </m>
3557,"try purple block , green block","green = 20, purple = 30, red = 40, yellow = 10",tensor([[0.0082]]),<m> yellow > blue + green + red </m>
3558,"try purple block , green block","green = 20, purple = 30, red = 40, yellow = 20",tensor([[0.0074]]),<m> yellow > blue + green + red </m>
3559,"try purple block , green block","green = 20, purple = 30, red = 40, yellow = 30",tensor([[0.0081]]),<m> yellow > blue + green + red </m>
3560,"try purple block , green block","green = 20, purple = 30, red = 40, yellow = 40",tensor([[0.0078]]),<m> yellow > blue + green + red </m>
3561,"try purple block , green block","green = 20, purple = 30, red = 40, yellow = 50",tensor([[0.0118]]),<m> yellow > blue + green + red </m>
3562,"try purple block , green block","green = 20, purple = 40, red = 40, yellow = 10",tensor([[0.0070]]),<m> yellow > blue + green + red </m>
3563,"try purple block , green block","green = 20, purple = 40, red = 40, yellow = 20",tensor([[0.0066]]),<m> yellow > blue + green + red </m>
3564,"try purple block , green block","green = 20, purple = 40, red = 40, yellow = 30",tensor([[0.0080]]),<m> yellow > blue + green + red </m>
3565,"try purple block , green block","green = 20, purple = 40, red = 40, yellow = 40",tensor([[0.0075]]),<m> yellow > blue + green + red </m>
3566,"try purple block , green block","green = 20, purple = 40, red = 40, yellow = 50",tensor([[0.0090]]),<m> yellow > blue + green + red </m>
3567,"try purple block , green block","green = 20, purple = 50, red = 40, yellow = 10",tensor([[0.0098]]),<m> yellow > blue + green + red </m>
3568,"try purple block , green block","green = 20, purple = 50, red = 40, yellow = 20",tensor([[0.0082]]),<m> yellow > blue + green + red </m>
3569,"try purple block , green block","green = 20, purple = 50, red = 40, yellow = 30",tensor([[0.0136]]),<m> yellow > blue + green + red </m>
3570,"try purple block , green block","green = 20, purple = 50, red = 40, yellow = 40",tensor([[0.0095]]),<m> yellow > blue + green + red </m>
3571,"try purple block , green block","green = 20, purple = 50, red = 40, yellow = 50",tensor([[0.0114]]),<m> yellow > blue + green + red </m>
3572,"try purple block , green block","green = 30, purple = 10, red = 40, yellow = 10",tensor([[0.0064]]),<m> yellow > blue + green + red </m>
3573,"try purple block , green block","green = 30, purple = 10, red = 40, yellow = 20",tensor([[0.0093]]),<m> yellow > blue + green + red </m>
3574,"try purple block , green block","green = 30, purple = 10, red = 40, yellow = 30",tensor([[0.0074]]),<m> yellow > blue + green + red </m>
3575,"try purple block , green block","green = 30, purple = 10, red = 40, yellow = 40",tensor([[0.0078]]),<m> yellow > blue + green + red </m>
3576,"try purple block , green block","green = 30, purple = 10, red = 40, yellow = 50",tensor([[0.0131]]),<m> yellow > blue + green + red </m>
3577,"try purple block , green block","green = 30, purple = 20, red = 40, yellow = 10",tensor([[0.0093]]),<m> yellow > blue + green + red </m>
3578,"try purple block , green block","green = 30, purple = 20, red = 40, yellow = 20",tensor([[0.0085]]),<m> yellow > blue + green + red </m>
3579,"try purple block , green block","green = 30, purple = 20, red = 40, yellow = 30",tensor([[0.0078]]),<m> yellow > blue + green + red </m>
3580,"try purple block , green block","green = 30, purple = 20, red = 40, yellow = 40",tensor([[0.0087]]),<m> yellow > blue + green + red </m>
3581,"try purple block , green block","green = 30, purple = 20, red = 40, yellow = 50",tensor([[0.0150]]),<m> yellow > blue + green + red </m>
3582,"try purple block , green block","green = 30, purple = 30, red = 40, yellow = 10",tensor([[0.0079]]),<m> yellow > blue + green + red </m>
3583,"try purple block , green block","green = 30, purple = 30, red = 40, yellow = 20",tensor([[0.0092]]),<m> yellow > blue + green + red </m>
3584,"try purple block , green block","green = 30, purple = 30, red = 40, yellow = 30",tensor([[0.0063]]),<m> yellow > blue + green + red </m>
3585,"try purple block , green block","green = 30, purple = 30, red = 40, yellow = 40",tensor([[0.0074]]),<m> yellow > blue + green + red </m>
3586,"try purple block , green block","green = 30, purple = 30, red = 40, yellow = 50",tensor([[0.0113]]),<m> yellow > blue + green + red </m>
3587,"try purple block , green block","green = 30, purple = 40, red = 40, yellow = 10",tensor([[0.0070]]),<m> yellow > blue + green + red </m>
3588,"try purple block , green block","green = 30, purple = 40, red = 40, yellow = 20",tensor([[0.0077]]),<m> yellow > blue + green + red </m>
3589,"try purple block , green block","green = 30, purple = 40, red = 40, yellow = 30",tensor([[0.0065]]),<m> yellow > blue + green + red </m>
3590,"try purple block , green block","green = 30, purple = 40, red = 40, yellow = 40",tensor([[0.0075]]),<m> yellow > blue + green + red </m>
3591,"try purple block , green block","green = 30, purple = 40, red = 40, yellow = 50",tensor([[0.0089]]),<m> yellow > blue + green + red </m>
3592,"try purple block , green block","green = 30, purple = 50, red = 40, yellow = 10",tensor([[0.0100]]),<m> yellow > blue + green + red </m>
3593,"try purple block , green block","green = 30, purple = 50, red = 40, yellow = 20",tensor([[0.0106]]),<m> yellow > blue + green + red </m>
3594,"try purple block , green block","green = 30, purple = 50, red = 40, yellow = 30",tensor([[0.0093]]),<m> yellow > blue + green + red </m>
3595,"try purple block , green block","green = 30, purple = 50, red = 40, yellow = 40",tensor([[0.0099]]),<m> yellow > blue + green + red </m>
3596,"try purple block , green block","green = 30, purple = 50, red = 40, yellow = 50",tensor([[0.0117]]),<m> yellow > blue + green + red </m>
3597,"try purple block , green block","green = 40, purple = 10, red = 40, yellow = 10",tensor([[0.0075]]),<m> yellow > blue + green + red </m>
3598,"try purple block , green block","green = 40, purple = 10, red = 40, yellow = 20",tensor([[0.0065]]),<m> yellow > blue + green + red </m>
3599,"try purple block , green block","green = 40, purple = 10, red = 40, yellow = 30",tensor([[0.0072]]),<m> yellow > blue + green + red </m>
3600,"try purple block , green block","green = 40, purple = 10, red = 40, yellow = 40",tensor([[0.0063]]),<m> yellow > blue + green + red </m>
3601,"try purple block , green block","green = 40, purple = 10, red = 40, yellow = 50",tensor([[0.0074]]),<m> yellow > blue + green + red </m>
3602,"try purple block , green block","green = 40, purple = 20, red = 40, yellow = 10",tensor([[0.0073]]),<m> yellow > blue + green + red </m>
3603,"try purple block , green block","green = 40, purple = 20, red = 40, yellow = 20",tensor([[0.0068]]),<m> yellow > blue + green + red </m>
3604,"try purple block , green block","green = 40, purple = 20, red = 40, yellow = 30",tensor([[0.0079]]),<m> yellow > blue + green + red </m>
3605,"try purple block , green block","green = 40, purple = 20, red = 40, yellow = 40",tensor([[0.0076]]),<m> yellow > blue + green + red </m>
3606,"try purple block , green block","green = 40, purple = 20, red = 40, yellow = 50",tensor([[0.0088]]),<m> yellow > blue + green + red </m>
3607,"try purple block , green block","green = 40, purple = 30, red = 40, yellow = 10",tensor([[0.0069]]),<m> yellow > blue + green + red </m>
3608,"try purple block , green block","green = 40, purple = 30, red = 40, yellow = 20",tensor([[0.0071]]),<m> yellow > blue + green + red </m>
3609,"try purple block , green block","green = 40, purple = 30, red = 40, yellow = 30",tensor([[0.0065]]),<m> yellow > blue + green + red </m>
3610,"try purple block , green block","green = 40, purple = 30, red = 40, yellow = 40",tensor([[0.0070]]),<m> yellow > blue + green + red </m>
3611,"try purple block , green block","green = 40, purple = 30, red = 40, yellow = 50",tensor([[0.0086]]),<m> yellow > blue + green + red </m>
3612,"try purple block , green block","green = 40, purple = 40, red = 40, yellow = 10",tensor([[0.0064]]),<m> yellow > blue + green + red </m>
3613,"try purple block , green block","green = 40, purple = 40, red = 40, yellow = 20",tensor([[0.0068]]),<m> yellow > blue + green + red </m>
3614,"try purple block , green block","green = 40, purple = 40, red = 40, yellow = 30",tensor([[0.0070]]),<m> yellow > blue + green + red </m>
3615,"try purple block , green block","green = 40, purple = 40, red = 40, yellow = 40",tensor([[0.0067]]),<m> yellow > blue + green + red </m>
3616,"try purple block , green block","green = 40, purple = 40, red = 40, yellow = 50",tensor([[0.0071]]),<m> yellow > blue + green + red </m>
3617,"try purple block , green block","green = 40, purple = 50, red = 40, yellow = 10",tensor([[0.0069]]),<m> yellow > blue + green + red </m>
3618,"try purple block , green block","green = 40, purple = 50, red = 40, yellow = 20",tensor([[0.0082]]),<m> yellow > blue + green + red </m>
3619,"try purple block , green block","green = 40, purple = 50, red = 40, yellow = 30",tensor([[0.0087]]),<m> yellow > blue + green + red </m>
3620,"try purple block , green block","green = 40, purple = 50, red = 40, yellow = 40",tensor([[0.0077]]),<m> yellow > blue + green + red </m>
3621,"try purple block , green block","green = 40, purple = 50, red = 40, yellow = 50",tensor([[0.0075]]),<m> yellow > blue + green + red </m>
3622,"try purple block , green block","green = 50, purple = 10, red = 40, yellow = 10",tensor([[0.0075]]),<m> yellow > blue + green + red </m>
3623,"try purple block , green block","green = 50, purple = 10, red = 40, yellow = 20",tensor([[0.0102]]),<m> yellow > blue + green + red </m>
3624,"try purple block , green block","green = 50, purple = 10, red = 40, yellow = 30",tensor([[0.0135]]),<m> yellow > blue + green + red </m>
3625,"try purple block , green block","green = 50, purple = 10, red = 40, yellow = 40",tensor([[0.0090]]),<m> yellow > blue + green + red </m>
3626,"try purple block , green block","green = 50, purple = 10, red = 40, yellow = 50",tensor([[0.0092]]),<m> yellow > blue + green + red </m>
3627,"try purple block , green block","green = 50, purple = 20, red = 40, yellow = 10",tensor([[0.0106]]),<m> yellow > blue + green + red </m>
3628,"try purple block , green block","green = 50, purple = 20, red = 40, yellow = 20",tensor([[0.0103]]),<m> yellow > blue + green + red </m>
3629,"try purple block , green block","green = 50, purple = 20, red = 40, yellow = 30",tensor([[0.0154]]),<m> yellow > blue + green + red </m>
3630,"try purple block , green block","green = 50, purple = 20, red = 40, yellow = 40",tensor([[0.0106]]),<m> yellow > blue + green + red </m>
3631,"try purple block , green block","green = 50, purple = 20, red = 40, yellow = 50",tensor([[0.0099]]),<m> yellow > blue + green + red </m>
3632,"try purple block , green block","green = 50, purple = 30, red = 40, yellow = 10",tensor([[0.0110]]),<m> yellow > blue + green + red </m>
3633,"try purple block , green block","green = 50, purple = 30, red = 40, yellow = 20",tensor([[0.0136]]),<m> yellow > blue + green + red </m>
3634,"try purple block , green block","green = 50, purple = 30, red = 40, yellow = 30",tensor([[0.0110]]),<m> yellow > blue + green + red </m>
3635,"try purple block , green block","green = 50, purple = 30, red = 40, yellow = 40",tensor([[0.0101]]),<m> yellow > blue + green + red </m>
3636,"try purple block , green block","green = 50, purple = 30, red = 40, yellow = 50",tensor([[0.0097]]),<m> yellow > blue + green + red </m>
3637,"try purple block , green block","green = 50, purple = 40, red = 40, yellow = 10",tensor([[0.0087]]),<m> yellow > blue + green + red </m>
3638,"try purple block , green block","green = 50, purple = 40, red = 40, yellow = 20",tensor([[0.0099]]),<m> yellow > blue + green + red </m>
3639,"try purple block , green block","green = 50, purple = 40, red = 40, yellow = 30",tensor([[0.0099]]),<m> yellow > blue + green + red </m>
3640,"try purple block , green block","green = 50, purple = 40, red = 40, yellow = 40",tensor([[0.0094]]),<m> yellow > blue + green + red </m>
3641,"try purple block , green block","green = 50, purple = 40, red = 40, yellow = 50",tensor([[0.0078]]),<m> yellow > blue + green + red </m>
3642,"try purple block , green block","green = 50, purple = 50, red = 40, yellow = 10",tensor([[0.0089]]),<m> yellow > blue + green + red </m>
3643,"try purple block , green block","green = 50, purple = 50, red = 40, yellow = 20",tensor([[0.0105]]),<m> yellow > blue + green + red </m>
3644,"try purple block , green block","green = 50, purple = 50, red = 40, yellow = 30",tensor([[0.0116]]),<m> yellow > blue + green + red </m>
3645,"try purple block , green block","green = 50, purple = 50, red = 40, yellow = 40",tensor([[0.0097]]),<m> yellow > blue + green + red </m>
3646,"try purple block , green block","green = 50, purple = 50, red = 40, yellow = 50",tensor([[0.0089]]),<m> yellow > blue + green + red </m>
3647,"try purple block , green block","blue = 10, green = 10, purple = 10, red = 50",tensor([[0.0075]]),<m> yellow > blue + green + red </m>
3648,"try purple block , green block","blue = 10, green = 10, purple = 20, red = 50",tensor([[0.0065]]),<m> yellow > blue + green + red </m>
3649,"try purple block , green block","blue = 10, green = 10, purple = 30, red = 50",tensor([[0.0067]]),<m> yellow > blue + green + red </m>
3650,"try purple block , green block","blue = 10, green = 10, purple = 40, red = 50",tensor([[0.0073]]),<m> yellow > blue + green + red </m>
3651,"try purple block , green block","blue = 10, green = 10, purple = 50, red = 50",tensor([[0.0068]]),<m> yellow > blue + green + red </m>
3652,"try purple block , green block","blue = 10, green = 10, red = 50, yellow = 10",tensor([[0.0061]]),<m> yellow > blue + green + red </m>
3653,"try purple block , green block","blue = 10, green = 10, red = 50, yellow = 20",tensor([[0.0084]]),<m> yellow > blue + green + red </m>
3654,"try purple block , green block","blue = 10, green = 10, red = 50, yellow = 30",tensor([[0.0095]]),<m> yellow > blue + green + red </m>
3655,"try purple block , green block","blue = 10, green = 10, red = 50, yellow = 40",tensor([[0.0099]]),<m> yellow > blue + green + red </m>
3656,"try purple block , green block","blue = 10, green = 10, red = 50, yellow = 50",tensor([[0.0080]]),<m> yellow > blue + green + red </m>
3657,"try purple block , green block","blue = 10, green = 20, purple = 10, red = 50",tensor([[0.0063]]),<m> yellow > blue + green + red </m>
3658,"try purple block , green block","blue = 10, green = 20, purple = 20, red = 50",tensor([[0.0077]]),<m> yellow > blue + green + red </m>
3659,"try purple block , green block","blue = 10, green = 20, purple = 30, red = 50",tensor([[0.0100]]),<m> yellow > blue + green + red </m>
3660,"try purple block , green block","blue = 10, green = 20, purple = 40, red = 50",tensor([[0.0119]]),<m> yellow > blue + green + red </m>
3661,"try purple block , green block","blue = 10, green = 20, purple = 50, red = 50",tensor([[0.0082]]),<m> yellow > blue + green + red </m>
3662,"try purple block , green block","blue = 10, green = 20, red = 50, yellow = 10",tensor([[0.0085]]),<m> yellow > blue + green + red </m>
3663,"try purple block , green block","blue = 10, green = 20, red = 50, yellow = 20",tensor([[0.0141]]),<m> yellow > blue + green + red </m>
3664,"try purple block , green block","blue = 10, green = 20, red = 50, yellow = 30",tensor([[0.0185]]),<m> yellow > blue + green + red </m>
3665,"try purple block , green block","blue = 10, green = 20, red = 50, yellow = 40",tensor([[0.0188]]),<m> yellow > blue + green + red </m>
3666,"try purple block , green block","blue = 10, green = 20, red = 50, yellow = 50",tensor([[0.0150]]),<m> yellow > blue + green + red </m>
3667,"try purple block , green block","blue = 10, green = 30, purple = 10, red = 50",tensor([[0.0071]]),<m> yellow > blue + green + red </m>
3668,"try purple block , green block","blue = 10, green = 30, purple = 20, red = 50",tensor([[0.0108]]),<m> yellow > blue + green + red </m>
3669,"try purple block , green block","blue = 10, green = 30, purple = 30, red = 50",tensor([[0.0081]]),<m> yellow > blue + green + red </m>
3670,"try purple block , green block","blue = 10, green = 30, purple = 40, red = 50",tensor([[0.0116]]),<m> yellow > blue + green + red </m>
3671,"try purple block , green block","blue = 10, green = 30, purple = 50, red = 50",tensor([[0.0084]]),<m> yellow > blue + green + red </m>
3672,"try purple block , green block","blue = 10, green = 30, red = 50, yellow = 10",tensor([[0.0088]]),<m> yellow > blue + green + red </m>
3673,"try purple block , green block","blue = 10, green = 30, red = 50, yellow = 20",tensor([[0.0175]]),<m> yellow > blue + green + red </m>
3674,"try purple block , green block","blue = 10, green = 30, red = 50, yellow = 30",tensor([[0.0154]]),<m> yellow > blue + green + red </m>
3675,"try purple block , green block","blue = 10, green = 30, red = 50, yellow = 40",tensor([[0.0194]]),<m> yellow > blue + green + red </m>
3676,"try purple block , green block","blue = 10, green = 30, red = 50, yellow = 50",tensor([[0.0168]]),<m> yellow > blue + green + red </m>
3677,"try purple block , green block","blue = 10, green = 40, purple = 10, red = 50",tensor([[0.0071]]),<m> yellow > blue + green + red </m>
3678,"try purple block , green block","blue = 10, green = 40, purple = 20, red = 50",tensor([[0.0114]]),<m> yellow > blue + green + red </m>
3679,"try purple block , green block","blue = 10, green = 40, purple = 30, red = 50",tensor([[0.0126]]),<m> yellow > blue + green + red </m>
3680,"try purple block , green block","blue = 10, green = 40, purple = 40, red = 50",tensor([[0.0078]]),<m> yellow > blue + green + red </m>
3681,"try purple block , green block","blue = 10, green = 40, purple = 50, red = 50",tensor([[0.0083]]),<m> yellow > blue + green + red </m>
3682,"try purple block , green block","blue = 10, green = 40, red = 50, yellow = 10",tensor([[0.0079]]),<m> yellow > blue + green + red </m>
3683,"try purple block , green block","blue = 10, green = 40, red = 50, yellow = 20",tensor([[0.0159]]),<m> yellow > blue + green + red </m>
3684,"try purple block , green block","blue = 10, green = 40, red = 50, yellow = 30",tensor([[0.0171]]),<m> yellow > blue + green + red </m>
3685,"try purple block , green block","blue = 10, green = 40, red = 50, yellow = 40",tensor([[0.0137]]),<m> yellow > blue + green + red </m>
3686,"try purple block , green block","blue = 10, green = 40, red = 50, yellow = 50",tensor([[0.0154]]),<m> yellow > blue + green + red </m>
3687,"try purple block , green block","blue = 10, green = 50, purple = 10, red = 50",tensor([[0.0062]]),<m> yellow > blue + green + red </m>
3688,"try purple block , green block","blue = 10, green = 50, purple = 20, red = 50",tensor([[0.0084]]),<m> yellow > blue + green + red </m>
3689,"try purple block , green block","blue = 10, green = 50, purple = 30, red = 50",tensor([[0.0099]]),<m> yellow > blue + green + red </m>
3690,"try purple block , green block","blue = 10, green = 50, purple = 40, red = 50",tensor([[0.0106]]),<m> yellow > blue + green + red </m>
3691,"try purple block , green block","blue = 10, green = 50, purple = 50, red = 50",tensor([[0.0080]]),<m> yellow > blue + green + red </m>
3692,"try purple block , green block","blue = 10, green = 50, red = 50, yellow = 10",tensor([[0.0065]]),<m> yellow > blue + green + red </m>
3693,"try purple block , green block","blue = 10, green = 50, red = 50, yellow = 20",tensor([[0.0125]]),<m> yellow > blue + green + red </m>
3694,"try purple block , green block","blue = 10, green = 50, red = 50, yellow = 30",tensor([[0.0147]]),<m> yellow > blue + green + red </m>
3695,"try purple block , green block","blue = 10, green = 50, red = 50, yellow = 40",tensor([[0.0149]]),<m> yellow > blue + green + red </m>
